 ,Area,Mean,Min,Max,X,Y
1,0.000,202,202,202,110.206,197.129
2,0.000,540,540,540,125.146,188.786
3,0.000,769,769,769,139.504,185.682
4,0.000,427,427,427,132.519,160.265
5,0.000,300,300,300,118.743,167.056
6,0.000,207,207,207,103.027,170.936
7,0.000,182,182,182,98.759,158.324
8,0.000,411,411,411,116.415,155.608
9,0.000,430,430,430,130.385,153.862
10,0.000,265,265,265,131.549,130.579
11,0.000,428,428,428,117.773,131.743
12,0.000,193,193,193,100.893,131.549
13,0.000,247,247,247,105.162,119.519
14,0.000,318,318,318,120.102,121.266
15,0.000,428,428,428,131.937,124.370
16,0.000,519,519,519,138.534,98.953
17,0.000,336,336,336,124.564,98.371
18,0.000,259,259,259,109.042,93.908
19,0.000,194,194,194,114.087,83.237
20,0.000,292,292,292,129.415,87.505
21,0.000,240,240,240,141.056,91.968
22,0.000,422,422,422,148.817,65.969
23,0.000,330,330,330,134.847,62.670
24,0.000,395,395,395,123.012,58.013
25,0.000,167,167,167,125.340,50.058
26,0.000,271,271,271,138.922,54.521
27,0.000,614,614,614,151.534,58.402
28,0.000,462,462,462,160.653,34.925
29,0.000,583,583,583,146.683,31.626
30,0.000,383,383,383,134.653,27.746
31,0.000,228,228,228,137.758,20.761
32,0.000,535,535,535,150.369,23.477
33,0.000,663,663,663,163.757,28.910
34,0.000,436,436,436,172.294,5.433
35,0.000,466,466,466,157.742,2.910
36,0.000,357,357,357,145.907,0.000
