 ,Area,Mean,Min,Max,X,Y,Slice
1,0.000,88,88,88,151.647,231.780,8
2,0.000,358,358,358,154.781,225.511,8
3,0.000,113,113,113,160.071,219.045,8
4,0.000,414,414,414,142.438,204.547,8
5,0.000,320,320,320,133.621,212.971,8
6,0.000,387,387,387,119.907,222.376,8
7,0.000,310,310,310,114.813,214.735,8
8,0.000,332,332,332,126.372,205.330,8
9,0.000,297,297,297,138.716,199.061,8
10,0.000,442,442,442,132.642,179.468,8
11,0.000,288,288,288,122.258,183.191,8
12,0.000,267,267,267,105.800,188.873,8
13,0.000,325,325,325,102.665,176.725,8
14,0.000,458,458,458,116.772,172.415,8
15,0.000,417,417,417,130.487,171.827,8
16,0.000,345,345,345,132.054,149.100,8
17,0.000,401,401,401,116.968,149.295,8
18,0.000,417,417,417,102.469,148.120,8
19,0.000,102,102,102,105.604,139.891,8
20,0.000,270,270,270,118.339,139.695,8
21,0.000,402,402,402,135.385,141.458,8
22,0.000,245,245,245,138.520,116.772,8
23,0.000,295,295,295,123.041,116.968,8
24,0.000,233,233,233,107.367,112.853,8
25,0.000,164,164,164,112.070,104.233,8
26,0.000,413,413,413,125.588,105.800,8
27,0.000,380,380,380,140.675,108.347,8
28,0.000,360,360,360,146.357,84.640,8
29,0.000,430,430,430,132.054,82.877,8
30,0.000,295,295,295,117.556,77.978,8
31,0.000,148,148,148,120.298,70.141,8
32,0.000,367,367,367,132.054,71.905,8
33,0.000,317,317,317,146.944,75.823,8
34,0.000,218,218,218,152.430,50.745,8
35,0.000,413,413,413,140.087,49.373,8
36,0.000,273,273,273,126.176,44.475,8
37,0.000,190,190,190,128.723,38.597,8
38,0.000,369,369,369,140.479,39.773,8
39,0.000,348,348,348,153.998,44.279,8
40,0.000,250,250,250,160.071,19.397,8
41,0.000,338,338,338,147.728,18.221,8
42,0.000,333,333,333,134.013,14.890,8
