 ,Area,Mean,Min,Max,X,Y,Slice
1,0.000,196,196,196,133.681,246.944,9
2,0.000,181,181,181,147.778,234.792,9
3,0.000,139,139,139,162.361,230.417,9
4,0.000,314,314,314,154.583,207.083,9
5,0.000,176,176,176,142.431,211.458,9
6,0.000,119,119,119,123.958,220.208,9
7,0.000,26,26,26,118.611,210.000,9
8,0.000,286,286,286,133.681,202.222,9
9,0.000,74,74,74,153.125,198.333,9
10,0.000,212,212,212,148.264,172.569,9
11,0.000,82,82,82,133.681,175.486,9
12,0.000,143,143,143,117.153,180.347,9
13,0.000,140,140,140,112.778,170.139,9
14,0.000,149,149,149,131.250,167.222,9
15,0.000,275,275,275,147.292,164.792,9
16,0.000,47,47,47,148.750,136.111,9
17,0.000,94,94,94,133.681,138.542,9
18,0.000,189,189,189,116.667,140.972,9
19,0.000,33,33,33,117.153,132.222,9
20,0.000,315,315,315,134.167,127.847,9
21,0.000,16,16,16,147.778,129.306,9
22,0.000,311,311,311,147.778,100.625,9
23,0.000,104,104,104,134.167,101.597,9
24,0.000,321,321,321,118.125,102.083,9
25,0.000,97,97,97,119.583,93.333,9
26,0.000,222,222,222,134.653,92.847,9
27,0.000,99,99,99,150.694,92.847,9
28,0.000,226,226,226,151.667,65.625,9
29,0.000,260,260,260,136.597,65.625,9
30,0.000,247,247,247,122.986,65.625,9
31,0.000,40,40,40,123.958,56.875,9
32,0.000,250,250,250,138.542,57.847,9
33,0.000,69,69,69,152.153,59.792,9
34,0.000,143,143,143,156.042,34.028,9
35,0.000,149,149,149,142.917,33.542,9
36,0.000,230,230,230,128.819,33.056,9
37,0.000,78,78,78,128.819,25.278,9
38,0.000,180,180,180,140.000,26.736,9
39,0.000,471,471,471,154.583,26.736,9
40,0.000,72,72,72,157.986,4.375,9
41,0.000,280,280,280,142.917,4.861,9
42,0.000,182,182,182,131.736,4.861,9
