 ,Area,Mean,Min,Max,X,Y
1,0.000,126,126,126,89.058,199.652
2,0.000,312,312,312,101.475,190.727
3,0.000,265,265,265,116.803,191.309
4,0.000,268,268,268,116.803,167.056
5,0.000,172,172,172,103.027,172.100
6,0.000,130,130,130,83.043,173.070
7,0.000,156,156,156,86.341,157.354
8,0.000,203,203,203,104.774,155.026
9,0.000,199,199,199,118.937,159.101
10,0.000,262,262,262,123.206,133.295
11,0.000,276,276,276,105.550,135.235
12,0.000,255,255,255,90.610,133.683
13,0.000,169,169,169,93.714,117.385
14,0.000,288,288,288,110.206,119.325
15,0.000,221,221,221,124.952,124.758
16,0.000,326,326,326,132.325,97.789
17,0.000,194,194,194,116.415,97.983
18,0.000,289,289,289,99.147,94.684
19,0.000,167,167,167,102.833,82.267
20,0.000,241,241,241,119.325,84.013
21,0.000,226,226,226,134.071,89.446
22,0.000,287,287,287,138.922,60.924
23,0.000,262,262,262,123.788,61.700
24,0.000,184,184,184,110.012,57.625
25,0.000,170,170,170,112.923,47.924
26,0.000,278,278,278,126.698,50.252
27,0.000,240,240,240,141.444,54.909
28,0.000,281,281,281,147.847,27.164
29,0.000,303,303,303,132.519,27.940
30,0.000,114,114,114,117.773,24.253
