 ,Area,Mean,Min,Max,X,Y
1,0.000,314,314,314,111.176,231.084
2,0.000,268,268,268,123.788,223.905
3,0.000,332,332,332,137.952,217.696
4,0.000,257,257,257,127.668,194.801
5,0.000,232,232,232,116.027,201.010
6,0.000,217,217,217,101.087,206.249
7,0.000,209,209,209,97.013,193.249
8,0.000,184,184,184,110.594,187.622
9,0.000,203,203,203,124.952,186.652
10,0.000,221,221,221,122.624,162.593
11,0.000,260,260,260,108.654,165.891
12,0.000,113,113,113,93.132,165.309
13,0.000,80,80,80,95.654,152.892
14,0.000,130,130,130,107.684,153.086
15,0.000,179,179,179,121.460,155.220
16,0.000,189,189,189,125.728,131.355
17,0.000,113,113,113,113.117,131.355
18,0.000,78,78,78,99.535,128.251
19,0.000,106,106,106,101.669,116.997
20,0.000,132,132,132,115.445,118.743
21,0.000,146,146,146,128.251,124.370
22,0.000,160,160,160,134.459,98.371
23,0.000,111,111,111,122.042,97.983
24,0.000,113,113,113,108.072,92.550
25,0.000,95,95,95,111.370,84.401
26,0.000,159,159,159,122.624,86.923
27,0.000,220,220,220,136.206,92.162
28,0.000,149,149,149,142.220,67.521
29,0.000,243,243,243,131.355,66.357
30,0.000,167,167,167,119.519,61.700
31,0.000,106,106,106,122.430,54.521
32,0.000,125,125,125,133.101,57.431
33,0.000,101,101,101,144.161,62.864
34,0.000,268,268,268,151.340,39.775
35,0.000,142,142,142,140.280,37.059
36,0.000,137,137,137,128.833,34.148
37,0.000,36,36,36,130.773,26.775
38,0.000,143,143,143,141.638,28.716
39,0.000,152,152,152,153.668,32.402
40,0.000,176,176,176,158.907,10.671
41,0.000,158,158,158,147.265,10.865
42,0.000,106,106,106,136.400,7.567
