 ,Area,Mean,Min,Max,X,Y,Slice
1,0.000,177,177,177,92.676,213.537,7
2,0.000,177,177,177,106.641,207.443,7
3,0.000,235,235,235,117.558,205.666,7
4,0.000,316,316,316,116.543,184.591,7
5,0.000,268,268,268,104.101,185.607,7
6,0.000,251,251,251,90.137,186.115,7
7,0.000,153,153,153,92.168,178.498,7
8,0.000,276,276,276,105.625,179.513,7
9,0.000,318,318,318,118.574,181.545,7
10,0.000,350,350,350,124.160,159.708,7
11,0.000,319,319,319,113.242,157.423,7
12,0.000,429,429,429,95.215,152.853,7
13,0.000,149,149,149,101.816,151.583,7
14,0.000,290,290,290,116.543,154.884,7
15,0.000,635,635,635,128.730,159.708,7
16,0.000,300,300,300,134.316,132.540,7
17,0.000,267,267,267,121.621,131.525,7
18,0.000,285,285,285,107.148,130.763,7
19,0.000,110,110,110,111.719,124.415,7
20,0.000,228,228,228,127.207,127.970,7
21,0.000,437,437,437,137.871,131.271,7
22,0.000,249,249,249,144.726,104.864,7
23,0.000,542,542,542,130.508,103.595,7
24,0.000,325,325,325,118.320,101.056,7
25,0.000,241,241,241,120.351,95.470,7
26,0.000,248,248,248,133.808,99.532,7
27,0.000,430,430,430,145.742,103.087,7
28,0.000,233,233,233,150.820,76.680,7
29,0.000,342,342,342,140.156,76.173,7
30,0.000,334,334,334,125.430,72.364,7
31,0.000,208,208,208,127.461,67.794,7
32,0.000,314,314,314,140.156,68.809,7
33,0.000,237,237,237,152.598,73.633,7
34,0.000,226,226,226,157.422,46.465,7
35,0.000,310,310,310,145.742,47.227,7
36,0.000,294,294,294,132.285,43.672,7
37,0.000,224,224,224,133.301,40.118,7
38,0.000,297,297,297,147.265,40.879,7
39,0.000,215,215,215,158.437,44.434,7
40,0.000,170,170,170,161.992,18.281,7
41,0.000,272,272,272,149.043,20.059,7
42,0.000,167,167,167,139.140,17.012,7
