 ,Area,Mean,Min,Max,X,Y
1,0.000,135,135,135,96.751,212.389
2,0.000,310,310,310,113.711,205.065
3,0.000,255,255,255,132.984,197.163
4,0.000,280,280,280,128.744,176.156
5,0.000,376,376,376,108.315,179.818
6,0.000,185,185,185,90.583,182.130
7,0.000,175,175,175,87.500,169.603
8,0.000,253,253,253,107.544,167.676
9,0.000,279,279,279,128.744,166.905
10,0.000,203,203,203,130.093,138.573
11,0.000,366,366,366,108.315,142.235
12,0.000,189,189,189,89.042,141.079
13,0.000,190,190,190,89.042,129.130
14,0.000,255,255,255,110.242,128.551
15,0.000,481,481,481,130.479,131.442
16,0.000,286,286,286,135.104,103.111
17,0.000,268,268,268,113.904,104.460
18,0.000,260,260,260,91.162,102.533
19,0.000,113,113,113,94.245,90.776
20,0.000,263,263,263,115.253,93.089
21,0.000,488,488,488,135.297,96.365
22,0.000,246,246,246,139.922,67.070
23,0.000,263,263,263,119.493,68.034
24,0.000,281,281,281,100.027,66.685
25,0.000,104,104,104,103.689,54.543
26,0.000,389,389,389,122.384,56.856
27,0.000,495,495,495,141.464,61.674
28,0.000,371,371,371,146.668,31.993
29,0.000,357,357,357,127.780,32.764
30,0.000,151,151,151,110.242,28.910
31,0.000,162,162,162,113.904,22.164
32,0.000,267,267,267,130.093,22.935
33,0.000,278,278,278,147.439,27.946
34,0.000,350,350,350,152.643,7.709
35,0.000,175,175,175,137.031,0.964
36,0.000,187,187,187,119.493,0.000
