 ,Area,Mean,Min,Max,X,Y,Slice
1,0.000,210,210,210,113.074,216.667,14
2,0.000,530,530,530,125.261,205.495,14
3,0.000,466,466,466,139.480,200.417,14
4,0.000,570,570,570,129.662,179.766,14
5,0.000,546,546,546,117.475,188.907,14
6,0.000,428,428,428,103.594,193.308,14
7,0.000,445,445,445,95.808,196.355,14
8,0.000,332,332,332,107.996,187.553,14
9,0.000,258,258,258,124.584,181.797,14
10,0.000,188,188,188,117.813,160.808,14
11,0.000,347,347,347,101.902,166.902,14
12,0.000,427,427,427,88.360,167.579,14
13,0.000,284,284,284,91.407,156.745,14
14,0.000,462,462,462,106.641,155.730,14
15,0.000,303,303,303,119.845,159.115,14
16,0.000,254,254,254,122.553,131.693,14
17,0.000,239,239,239,109.011,133.386,14
18,0.000,219,219,219,95.808,129.662,14
19,0.000,233,233,233,101.225,120.860,14
20,0.000,223,223,223,113.412,125.938,14
21,0.000,236,236,236,127.631,130.339,14
22,0.000,305,305,305,134.402,103.594,14
23,0.000,319,319,319,121.537,103.594,14
24,0.000,386,386,386,108.334,98.516,14
25,0.000,356,356,356,112.058,95.808,14
26,0.000,252,252,252,127.631,98.516,14
27,0.000,237,237,237,138.126,103.256,14
28,0.000,217,217,217,146.251,76.172,14
29,0.000,354,354,354,127.970,75.495,14
30,0.000,308,308,308,118.152,70.417,14
31,0.000,253,253,253,119.845,67.709,14
32,0.000,567,567,567,134.402,68.724,14
33,0.000,243,243,243,148.282,74.479,14
34,0.000,252,252,252,153.699,49.766,14
35,0.000,492,492,492,138.464,48.750,14
36,0.000,268,268,268,125.261,45.703,14
37,0.000,240,240,240,126.954,41.302,14
38,0.000,386,386,386,141.850,42.656,14
39,0.000,294,294,294,155.053,47.735,14
40,0.000,154,154,154,159.454,23.021,14
41,0.000,373,373,373,143.543,22.005,14
42,0.000,455,455,455,132.371,19.297,14
