 ,Area,Mean,Min,Max,X,Y,Slice
1,0.000,65,65,65,81.250,190.750,10
2,0.000,60,60,60,93.750,186.250,10
3,0.000,73,73,73,109.750,181.750,10
4,0.000,39,39,39,99.500,158.250,10
5,0.000,47,47,47,87.250,162.500,10
6,0.000,80,80,80,72.250,170.500,10
7,0.000,26,26,26,71.250,159.500,10
8,0.000,60,60,60,86.250,156.000,10
9,0.000,98,98,98,100.250,153.000,10
10,0.000,34,34,34,98.250,126.250,10
11,0.000,49,49,49,83.250,128.750,10
12,0.000,85,85,85,69.500,133.500,10
13,0.000,76,76,76,72.000,120.000,10
14,0.000,79,79,79,85.750,119.500,10
15,0.000,94,94,94,100.000,123.750,10
16,0.000,50,50,50,105.750,96.250,10
17,0.000,98,98,98,93.250,96.250,10
18,0.000,87,87,87,81.250,92.500,10
19,0.000,29,29,29,82.250,84.750,10
20,0.000,94,94,94,97.000,88.750,10
21,0.000,128,128,128,108.500,94.000,10
22,0.000,53,53,53,118.500,67.000,10
23,0.000,79,79,79,105.250,64.750,10
24,0.000,77,77,77,90.500,59.500,10
25,0.000,39,39,39,95.000,54.000,10
26,0.000,139,139,139,107.500,56.500,10
27,0.000,100,100,100,121.250,65.500,10
28,0.000,57,57,57,131.500,38.000,10
29,0.000,70,70,70,117.250,35.500,10
30,0.000,75,75,75,104.000,28.750,10
31,0.000,71,71,71,109.000,25.250,10
32,0.000,83,83,83,121.500,27.000,10
33,0.000,55,55,55,134.750,36.250,10
34,0.000,108,108,108,145.750,11.000,10
35,0.000,64,64,64,133.000,8.750,10
36,0.000,90,90,90,118.250,3.000,10
