 ,Area,Mean,Min,Max,X,Y,Slice
1,0.000,480,480,480,118.589,251.737,9
2,0.000,423,423,423,126.607,240.132,9
3,0.000,543,543,543,138.213,231.058,9
4,0.000,577,577,577,123.653,214.177,9
5,0.000,383,383,383,111.836,220.718,9
6,0.000,205,205,205,99.387,231.269,9
7,0.000,373,373,373,89.258,222.829,9
8,0.000,554,554,554,103.185,212.278,9
9,0.000,354,354,354,118.800,207.003,9
10,0.000,451,451,451,110.148,184.213,9
11,0.000,315,315,315,95.799,190.755,9
12,0.000,288,288,288,79.974,199.617,9
13,0.000,228,228,228,75.753,186.535,9
14,0.000,321,321,321,89.891,181.048,9
15,0.000,361,361,361,106.983,178.727,9
16,0.000,323,323,323,101.919,151.296,9
17,0.000,262,262,262,87.781,156.360,9
18,0.000,212,212,212,70.478,160.369,9
19,0.000,316,316,316,72.166,145.598,9
20,0.000,396,396,396,85.671,144.754,9
21,0.000,339,339,339,101.497,146.020,9
22,0.000,320,320,320,102.130,116.901,9
23,0.000,422,422,422,87.148,120.066,9
24,0.000,231,231,231,72.166,119.644,9
25,0.000,156,156,156,74.698,109.093,9
26,0.000,440,440,440,87.359,109.093,9
27,0.000,430,430,430,101.919,110.992,9
28,0.000,315,315,315,107.194,84.405,9
29,0.000,299,299,299,92.634,85.038,9
30,0.000,316,316,316,79.129,82.928,9
31,0.000,320,320,320,81.873,74.065,9
32,0.000,295,295,295,93.267,76.175,9
33,0.000,401,401,401,108.038,79.551,9
34,0.000,364,364,364,114.579,53.808,9
35,0.000,350,350,350,99.809,53.808,9
36,0.000,365,365,365,86.726,50.221,9
37,0.000,229,229,229,89.891,43.046,9
38,0.000,367,367,367,101.497,45.157,9
39,0.000,262,262,262,116.268,49.799,9
40,0.000,402,402,402,122.176,25.532,9
41,0.000,473,473,473,108.249,25.110,9
42,0.000,418,418,418,95.377,21.312,9
