 ,Area,Mean,Min,Max,X,Y,Slice
1,0.000,343,343,343,152.234,199.648,8
2,0.000,173,173,173,156.937,192.987,8
3,0.000,250,250,250,164.970,187.893,8
4,0.000,269,269,269,151.843,170.455,8
5,0.000,192,192,192,139.107,174.570,8
6,0.000,243,243,243,125.393,181.231,8
7,0.000,140,140,140,122.454,176.921,8
8,0.000,234,234,234,136.168,168.300,8
9,0.000,132,132,132,148.316,165.557,8
10,0.000,296,296,296,142.830,143.222,8
11,0.000,228,228,228,131.074,147.728,8
12,0.000,95,95,95,114.225,152.626,8
13,0.000,223,223,223,112.657,144.789,8
14,0.000,254,254,254,124.413,139.107,8
15,0.000,119,119,119,141.263,136.756,8
16,0.000,191,191,191,137.344,112.853,8
17,0.000,225,225,225,124.217,116.184,8
18,0.000,103,103,103,106.780,118.535,8
19,0.000,91,91,91,108.935,107.563,8
20,0.000,189,189,189,121.474,104.820,8
21,0.000,153,153,153,137.736,105.800,8
22,0.000,171,171,171,138.324,80.134,8
23,0.000,247,247,247,125.001,81.897,8
24,0.000,146,146,146,108.543,79.742,8
25,0.000,104,104,104,112.266,70.141,8
26,0.000,227,227,227,126.568,69.750,8
27,0.000,226,226,226,140.871,72.688,8
28,0.000,207,207,207,144.593,46.630,8
29,0.000,289,289,289,131.270,47.414,8
30,0.000,248,248,248,116.576,43.691,8
31,0.000,174,174,174,119.319,35.659,8
32,0.000,276,276,276,131.466,36.834,8
33,0.000,170,170,170,146.161,41.144,8
34,0.000,312,312,312,150.471,15.086,8
35,0.000,333,333,333,136.952,13.715,8
36,0.000,254,254,254,123.629,12.931,8
