 ,Area,Mean,Min,Max,X,Y
1,0.000,153,153,153,81.491,224.293
2,0.000,200,200,200,93.132,215.562
3,0.000,207,207,207,109.236,207.413
4,0.000,203,203,203,103.609,193.055
5,0.000,358,358,358,89.834,198.682
6,0.000,167,167,167,73.147,201.398
7,0.000,95,95,95,70.431,187.428
8,0.000,192,192,192,84.983,183.354
9,0.000,198,198,198,103.027,184.712
10,0.000,150,150,150,101.087,163.757
11,0.000,223,223,223,86.923,164.727
12,0.000,164,164,164,68.879,167.444
13,0.000,150,150,150,70.431,155.996
14,0.000,183,183,183,87.117,155.608
15,0.000,185,185,185,103.609,157.160
16,0.000,121,121,121,107.296,132.519
17,0.000,207,207,207,90.804,136.206
18,0.000,187,187,187,71.401,133.101
19,0.000,123,123,123,76.446,123.206
20,0.000,183,183,183,90.610,124.370
21,0.000,202,202,202,108.266,127.086
22,0.000,162,162,162,112.923,103.415
23,0.000,245,245,245,97.401,100.311
24,0.000,192,192,192,81.879,97.207
25,0.000,109,109,109,84.595,85.759
26,0.000,203,203,203,97.401,89.640
27,0.000,150,150,150,113.117,94.490
28,0.000,183,183,183,120.102,71.013
29,0.000,268,268,268,105.938,68.103
30,0.000,189,189,189,91.386,63.446
31,0.000,121,121,121,93.714,54.133
32,0.000,223,223,223,106.132,57.625
33,0.000,260,260,260,120.878,62.864
34,0.000,283,283,283,127.863,40.163
35,0.000,290,290,290,114.475,37.641
36,0.000,90,90,90,100.505,32.596
37,0.000,203,203,203,103.609,25.805
38,0.000,221,221,221,116.027,29.104
39,0.000,202,202,202,128.833,34.925
40,0.000,217,217,217,136.982,12.224
41,0.000,249,249,249,122.624,12.030
42,0.000,184,184,184,108.266,9.119
