 ,Area,Mean,Min,Max,X,Y,Slice
1,0.000,667,667,667,100.323,221.039,7
2,0.000,142,142,142,113.918,213.304,7
3,0.000,357,357,357,126.810,206.975,7
4,0.000,427,427,427,122.122,189.161,7
5,0.000,500,500,500,110.871,193.380,7
6,0.000,433,433,433,93.994,199.709,7
7,0.000,258,258,258,93.760,188.926,7
8,0.000,639,639,639,107.824,183.770,7
9,0.000,837,837,837,120.013,183.770,7
10,0.000,288,288,288,119.310,157.517,7
11,0.000,915,915,915,108.058,161.267,7
12,0.000,552,552,552,91.650,163.142,7
13,0.000,436,436,436,91.885,150.954,7
14,0.000,584,584,584,105.011,150.016,7
15,0.000,261,261,261,120.247,153.063,7
16,0.000,401,401,401,123.294,126.810,7
17,0.000,711,711,711,111.340,127.514,7
18,0.000,558,558,558,95.166,125.170,7
19,0.000,311,311,311,99.386,115.794,7
20,0.000,699,699,699,111.340,116.497,7
21,0.000,394,394,394,125.638,120.950,7
22,0.000,826,826,826,132.436,97.042,7
23,0.000,585,585,585,118.372,94.932,7
24,0.000,295,295,295,104.074,91.650,7
25,0.000,292,292,292,106.886,83.915,7
26,0.000,775,775,775,121.185,86.962,7
27,0.000,725,725,725,134.780,90.713,7
28,0.000,412,412,412,139.937,67.273,7
29,0.000,700,700,700,125.638,65.398,7
30,0.000,372,372,372,112.278,62.585,7
31,0.000,380,380,380,116.731,56.490,7
32,0.000,735,735,735,127.748,57.897,7
33,0.000,788,788,788,139.468,60.241,7
34,0.000,504,504,504,145.562,39.614,7
35,0.000,821,821,821,132.905,37.504,7
36,0.000,654,654,654,121.419,34.222,7
37,0.000,387,387,387,124.701,29.066,7
38,0.000,939,939,939,133.374,29.066,7
39,0.000,464,464,464,146.500,34.222,7
40,0.000,768,768,768,151.891,13.126,7
41,0.000,1134,1134,1134,140.406,12.189,7
42,0.000,594,594,594,127.982,7.501,7
