 ,Area,Mean,Min,Max,X,Y,Slice
1,0.000,133,133,133,97.500,188.094,7
2,0.000,121,121,121,112.938,180.781,7
3,0.000,57,57,57,123.500,180.375,7
4,0.000,162,162,162,119.031,158.031,7
5,0.000,250,250,250,106.844,161.688,7
6,0.000,200,200,200,92.625,162.906,7
7,0.000,108,108,108,91.406,154.781,7
8,0.000,121,121,121,106.031,150.312,7
9,0.000,196,196,196,121.469,154.781,7
10,0.000,260,260,260,123.906,132.438,7
11,0.000,257,257,257,113.344,131.625,7
12,0.000,121,121,121,100.344,129.594,7
13,0.000,149,149,149,101.156,119.844,7
14,0.000,282,282,282,115.375,123.906,7
15,0.000,271,271,271,127.969,127.969,7
16,0.000,181,181,181,130.812,103.594,7
17,0.000,306,306,306,117.812,104.812,7
18,0.000,151,151,151,101.156,101.156,7
19,0.000,210,210,210,103.594,95.875,7
20,0.000,302,302,302,118.625,97.094,7
21,0.000,237,237,237,132.031,100.344,7
22,0.000,161,161,161,134.875,73.938,7
23,0.000,272,272,272,122.688,75.562,7
24,0.000,200,200,200,106.438,72.719,7
25,0.000,112,112,112,106.844,66.219,7
26,0.000,279,279,279,123.094,68.250,7
27,0.000,239,239,239,136.094,71.094,7
28,0.000,182,182,182,138.125,45.906,7
29,0.000,206,206,206,127.969,47.125,7
30,0.000,112,112,112,112.125,43.875,7
31,0.000,135,135,135,111.719,40.219,7
32,0.000,306,306,306,126.344,38.594,7
33,0.000,159,159,159,137.719,42.656,7
34,0.000,147,147,147,143.000,18.688,7
35,0.000,353,353,353,130.000,19.500,7
36,0.000,110,110,110,118.219,15.844,7
