 ,Area,Mean,Min,Max,X,Y,Slice
1,0.000,192,192,192,92.845,229.792,11
2,0.000,360,360,360,105.295,220.296,11
3,0.000,335,335,335,118.378,215.654,11
4,0.000,388,388,388,109.093,194.131,11
5,0.000,459,459,459,98.121,198.773,11
6,0.000,344,344,344,82.717,204.682,11
7,0.000,293,293,293,79.340,194.342,11
8,0.000,343,343,343,92.634,189.489,11
9,0.000,391,391,391,108.460,187.379,11
10,0.000,339,339,339,102.130,163.745,11
11,0.000,426,426,426,88.836,166.910,11
12,0.000,390,390,390,74.065,169.021,11
13,0.000,275,275,275,74.909,159.314,11
14,0.000,428,428,428,87.992,158.259,11
15,0.000,435,435,435,102.552,159.314,11
16,0.000,252,252,252,105.295,134.626,11
17,0.000,300,300,300,91.368,134.415,11
18,0.000,456,456,456,77.019,132.937,11
19,0.000,223,223,223,81.029,128.084,11
20,0.000,314,314,314,92.423,128.295,11
21,0.000,187,187,187,104.240,128.928,11
22,0.000,245,245,245,109.304,107.616,11
23,0.000,408,408,408,97.276,105.928,11
24,0.000,375,375,375,83.983,103.818,11
25,0.000,298,298,298,85.460,97.488,11
26,0.000,346,346,346,96.432,100.231,11
27,0.000,396,396,396,110.781,101.497,11
28,0.000,324,324,324,114.368,77.863,11
29,0.000,409,409,409,101.286,77.441,11
30,0.000,278,278,278,89.047,74.065,11
31,0.000,273,273,273,90.524,68.790,11
32,0.000,480,480,480,101.708,69.212,11
33,0.000,383,383,383,114.790,73.010,11
34,0.000,416,416,416,119.222,49.377,11
35,0.000,341,341,341,107.405,48.111,11
36,0.000,380,380,380,95.377,45.790,11
37,0.000,339,339,339,96.643,39.881,11
38,0.000,298,298,298,107.616,40.514,11
39,0.000,463,463,463,118.800,44.735,11
40,0.000,391,391,391,124.286,21.523,11
41,0.000,357,357,357,112.680,21.312,11
42,0.000,289,289,289,100.653,18.780,11
