 ,Area,Mean,Min,Max,X,Y,Slice
1,0.000,259,259,259,72.493,204.351,9
2,0.000,237,237,237,86.403,200.236,9
3,0.000,475,475,475,100.314,199.453,9
4,0.000,392,392,392,102.665,176.725,9
5,0.000,361,361,361,88.754,177.705,9
6,0.000,365,365,365,70.141,177.117,9
7,0.000,318,318,318,72.688,167.517,9
8,0.000,467,467,467,85.424,167.321,9
9,0.000,432,432,432,99.334,169.280,9
10,0.000,477,477,477,104.820,145.573,9
11,0.000,524,524,524,91.693,145.377,9
12,0.000,406,406,406,74.452,140.871,9
13,0.000,297,297,297,76.019,134.601,9
14,0.000,458,458,458,92.869,134.405,9
15,0.000,434,434,434,106.976,138.324,9
16,0.000,480,480,480,113.049,113.637,9
17,0.000,592,592,592,98.355,112.853,9
18,0.000,331,331,331,80.721,106.976,9
19,0.000,502,502,502,84.836,98.355,9
20,0.000,309,309,309,98.551,101.098,9
21,0.000,336,336,336,113.245,106.192,9
22,0.000,566,566,566,120.103,81.113,9
23,0.000,476,476,476,106.780,79.742,9
24,0.000,458,458,458,90.322,74.060,9
25,0.000,193,193,193,94.240,70.729,9
26,0.000,420,420,420,107.563,71.709,9
27,0.000,305,305,305,123.237,74.844,9
28,0.000,542,542,542,126.764,50.745,9
29,0.000,434,434,434,113.441,48.981,9
30,0.000,464,464,464,97.375,45.651,9
31,0.000,293,293,293,99.138,38.597,9
32,0.000,396,396,396,112.266,40.165,9
33,0.000,462,462,462,128.527,43.300,9
34,0.000,510,510,510,132.838,20.572,9
35,0.000,473,473,473,119.711,19.005,9
36,0.000,465,465,465,103.841,16.066,9
