 ,Area,Mean,Min,Max,X,Y
1,0.000,216,216,216,85.371,214.592
2,0.000,216,216,216,95.460,209.547
3,0.000,171,171,171,105.938,206.249
4,0.000,225,225,225,102.057,184.518
5,0.000,177,177,177,91.580,189.562
6,0.000,173,173,173,79.550,193.249
7,0.000,112,112,112,75.282,178.891
8,0.000,161,161,161,89.058,178.115
9,0.000,182,182,182,101.669,178.503
10,0.000,176,176,176,103.609,154.250
11,0.000,158,158,158,90.804,155.802
12,0.000,156,156,156,74.700,154.832
13,0.000,97,97,97,77.998,143.579
14,0.000,224,224,224,92.550,145.131
15,0.000,181,181,181,106.326,150.952
16,0.000,203,203,203,113.117,128.833
17,0.000,227,227,227,99.341,124.176
18,0.000,148,148,148,83.819,118.937
19,0.000,117,117,117,88.669,114.863
20,0.000,168,168,168,103.609,120.684
21,0.000,158,158,158,116.221,126.116
22,0.000,139,139,139,123.982,106.132
23,0.000,182,182,182,111.758,99.729
24,0.000,245,245,245,96.236,92.938
25,0.000,134,134,134,104.968,89.446
26,0.000,171,171,171,116.609,96.819
27,0.000,192,192,192,126.892,103.609
28,0.000,292,292,292,136.012,81.297
29,0.000,211,211,211,124.758,77.804
30,0.000,79,79,79,112.146,71.595
31,0.000,89,89,89,124.758,57.043
32,0.000,217,217,217,135.624,57.431
33,0.000,284,284,284,146.489,59.178
34,0.000,182,182,182,150.757,37.447
35,0.000,207,207,207,140.474,38.223
36,0.000,267,267,267,127.086,37.641
37,0.000,79,79,79,127.863,32.790
38,0.000,351,351,351,139.892,33.372
39,0.000,156,156,156,150.369,35.313
40,0.000,251,251,251,153.668,13.970
41,0.000,331,331,331,142.996,16.686
42,0.000,86,86,86,130.773,14.164
