 ,Area,Mean,Min,Max,X,Y
1,0.000,177,177,177,167.373,247.701
2,0.000,187,187,187,179.194,239.641
3,0.000,217,217,217,195.045,235.074
4,0.000,192,192,192,186.448,213.044
5,0.000,299,299,299,174.358,235.611
6,0.000,418,418,418,154.478,231.044
7,0.000,31,31,31,152.328,220.298
8,0.000,336,336,336,167.104,213.581
9,0.000,175,175,175,183.224,209.283
10,0.000,409,409,409,177.851,186.447
11,0.000,341,341,341,164.687,192.626
12,0.000,232,232,232,146.687,193.701
13,0.000,149,149,149,145.343,180.537
14,0.000,361,361,361,159.582,177.313
15,0.000,164,164,164,177.582,180.268
16,0.000,301,301,301,181.612,159.313
17,0.000,449,449,449,160.657,170.865
18,0.000,290,290,290,146.149,165.492
19,0.000,513,513,513,149.910,149.641
20,0.000,229,229,229,164.687,150.179
21,0.000,318,318,318,180.000,153.671
22,0.000,328,328,328,183.224,128.955
23,0.000,284,284,284,166.567,127.880
24,0.000,209,209,209,153.403,124.388
25,0.000,303,303,303,158.239,115.791
26,0.000,175,175,175,174.090,112.836
27,0.000,184,184,184,187.522,126.000
28,0.000,345,345,345,189.940,103.433
29,0.000,365,365,365,175.970,102.895
30,0.000,190,190,190,163.881,96.985
31,0.000,247,247,247,168.179,88.925
32,0.000,259,259,259,179.463,92.686
33,0.000,28,28,28,193.433,101.015
34,0.000,161,161,161,202.030,81.940
35,0.000,273,273,273,184.567,83.552
36,0.000,173,173,173,172.209,73.343
37,0.000,97,97,97,175.701,67.970
38,0.000,175,175,175,189.672,73.612
39,0.000,122,122,122,201.761,78.716
40,0.000,129,129,129,209.552,57.224
41,0.000,267,267,267,195.045,56.955
42,0.000,191,191,191,182.687,52.925
43,0.000,147,147,147,185.373,44.866
44,0.000,74,74,74,198.269,48.627
45,0.000,254,254,254,211.164,52.388
46,0.000,110,110,110,218.149,34.388
47,0.000,110,110,110,202.836,31.701
48,0.000,108,108,108,189.403,27.134
