 ,Area,Mean,Min,Max,X,Y,Slice
1,0.000,305,305,305,118.589,233.590,10
2,0.000,537,537,537,128.084,224.306,10
3,0.000,389,389,389,140.112,220.929,10
4,0.000,387,387,387,131.249,198.351,10
5,0.000,700,700,700,120.066,204.049,10
6,0.000,500,500,500,107.194,208.480,10
7,0.000,231,231,231,105.506,196.030,10
8,0.000,628,628,628,118.589,192.232,10
9,0.000,300,300,300,131.882,194.553,10
10,0.000,384,384,384,131.671,172.608,10
11,0.000,388,388,388,119.222,170.709,10
12,0.000,479,479,479,105.717,171.764,10
13,0.000,436,436,436,107.616,167.332,10
14,0.000,339,339,339,120.066,167.121,10
15,0.000,495,495,495,134.415,167.965,10
16,0.000,293,293,293,137.369,145.387,10
17,0.000,410,410,410,125.341,143.699,10
18,0.000,365,365,365,112.047,142.433,10
19,0.000,255,255,255,116.901,138.213,10
20,0.000,335,335,335,127.662,139.901,10
21,0.000,491,491,491,139.268,142.011,10
22,0.000,233,233,233,144.965,117.112,10
23,0.000,497,497,497,132.937,117.534,10
24,0.000,384,384,384,120.066,113.313,10
25,0.000,263,263,263,121.754,107.616,10
26,0.000,484,484,484,132.937,109.093,10
27,0.000,365,365,365,146.020,113.735,10
28,0.000,442,442,442,151.507,88.625,10
29,0.000,639,639,639,139.479,87.359,10
30,0.000,587,587,587,128.717,84.405,10
31,0.000,243,243,243,129.350,78.285,10
32,0.000,611,611,611,140.534,78.918,10
33,0.000,415,415,415,152.773,82.928,10
34,0.000,466,466,466,158.259,60.982,10
35,0.000,690,690,690,146.231,58.661,10
36,0.000,213,213,213,134.415,55.707,10
37,0.000,640,640,640,136.314,49.166,10
38,0.000,508,508,508,147.919,51.065,10
39,0.000,392,392,392,159.525,53.808,10
40,0.000,575,575,575,165.433,32.285,10
41,0.000,618,618,618,152.773,32.285,10
42,0.000,491,491,491,140.534,30.386,10
43,0.000,455,455,455,141.589,24.477,10
44,0.000,550,550,550,152.984,24.899,10
45,0.000,474,474,474,165.855,27.010,10
46,0.000,442,442,442,172.397,8.018,10
47,0.000,448,448,448,159.314,6.541,10
48,0.000,476,476,476,149.396,5.064,10
