 ,Area,Mean,Min,Max,X,Y,Slice
1,0.000,246,246,246,119.336,195.001,9
2,0.000,358,358,358,132.031,187.130,9
3,0.000,271,271,271,144.726,184.083,9
4,0.000,200,200,200,138.379,162.755,9
5,0.000,384,384,384,125.430,166.818,9
6,0.000,436,436,436,111.719,169.864,9
7,0.000,170,170,170,110.957,159.962,9
8,0.000,356,356,356,123.906,157.931,9
9,0.000,117,117,117,137.363,158.439,9
10,0.000,204,204,204,139.140,133.556,9
11,0.000,333,333,333,125.430,133.810,9
12,0.000,297,297,297,112.988,132.794,9
13,0.000,141,141,141,115.019,125.177,9
14,0.000,322,322,322,128.223,125.684,9
15,0.000,213,213,213,140.918,129.239,9
16,0.000,162,162,162,144.473,101.817,9
17,0.000,391,391,391,132.539,101.309,9
18,0.000,220,220,220,118.828,98.262,9
19,0.000,277,277,277,122.129,92.169,9
20,0.000,452,452,452,136.094,93.438,9
21,0.000,238,238,238,147.012,98.262,9
22,0.000,185,185,185,151.582,70.586,9
23,0.000,396,396,396,140.664,71.094,9
24,0.000,392,392,392,127.715,68.301,9
25,0.000,154,154,154,128.730,62.207,9
26,0.000,288,288,288,143.457,62.715,9
27,0.000,184,184,184,152.344,66.524,9
28,0.000,306,306,306,156.660,41.387,9
29,0.000,614,614,614,144.980,41.133,9
30,0.000,376,376,376,135.332,37.324,9
31,0.000,65,65,65,135.078,33.008,9
32,0.000,535,535,535,146.250,31.992,9
33,0.000,465,465,465,158.183,36.055,9
34,0.000,461,461,461,163.008,12.695,9
35,0.000,359,359,359,149.805,12.949,9
36,0.000,454,454,454,141.680,9.649,9
