 ,Area,Mean,Min,Max,X,Y,Slice
1,0.000,374,374,374,104.609,233.848,10
2,0.000,405,405,405,115.527,223.946,10
3,0.000,245,245,245,127.207,217.598,10
4,0.000,305,305,305,114.258,199.317,10
5,0.000,276,276,276,102.578,206.172,10
6,0.000,276,276,276,92.676,213.281,10
7,0.000,229,229,229,85.312,203.379,10
8,0.000,249,249,249,98.262,197.539,10
9,0.000,354,354,354,110.703,197.031,10
10,0.000,178,178,178,103.086,172.403,10
11,0.000,302,302,302,92.422,175.957,10
12,0.000,280,280,280,79.219,179.512,10
13,0.000,286,286,286,80.742,167.832,10
14,0.000,246,246,246,92.422,166.563,10
15,0.000,281,281,281,105.117,169.102,10
16,0.000,194,194,194,107.910,143.965,10
17,0.000,255,255,255,98.262,144.981,10
18,0.000,201,201,201,82.519,143.203,10
19,0.000,143,143,143,87.090,133.555,10
20,0.000,202,202,202,99.277,136.094,10
21,0.000,245,245,245,108.926,140.664,10
22,0.000,254,254,254,114.004,117.051,10
23,0.000,313,313,313,102.070,116.543,10
24,0.000,249,249,249,91.660,113.750,10
25,0.000,221,221,221,96.484,106.387,10
26,0.000,235,235,235,108.164,108.418,10
27,0.000,153,153,153,116.289,113.750,10
28,0.000,207,207,207,123.652,91.406,10
29,0.000,288,288,288,113.496,89.121,10
30,0.000,238,238,238,102.324,86.836,10
31,0.000,199,199,199,104.609,82.012,10
32,0.000,211,211,211,115.781,83.281,10
33,0.000,106,106,106,124.922,87.852,10
34,0.000,265,265,265,132.285,67.031,10
35,0.000,288,288,288,121.875,65.254,10
36,0.000,182,182,182,109.941,63.223,10
37,0.000,210,210,210,109.180,58.652,10
38,0.000,219,219,219,120.605,59.922,10
39,0.000,125,125,125,132.793,63.984,10
40,0.000,260,260,260,137.109,43.164,10
41,0.000,275,275,275,124.668,42.910,10
42,0.000,190,190,190,113.242,40.117,10
43,0.000,239,239,239,116.289,36.055,10
44,0.000,151,151,151,126.445,37.070,10
45,0.000,174,174,174,138.633,41.387,10
46,0.000,239,239,239,141.172,22.852,10
47,0.000,208,208,208,129.238,23.105,10
48,0.000,112,112,112,119.082,19.297,10
