 ,Area,Mean,Min,Max,X,Y
1,0.000,319,319,319,105.356,197.712
2,0.000,435,435,435,116.609,189.951
3,0.000,507,507,507,129.609,187.040
4,0.000,454,454,454,126.310,164.533
5,0.000,413,413,413,115.251,167.444
6,0.000,283,283,283,100.117,175.981
7,0.000,457,457,457,97.789,163.951
8,0.000,264,264,264,112.341,161.817
9,0.000,312,312,312,125.728,160.071
10,0.000,310,310,310,122.818,136.400
11,0.000,621,621,621,111.564,139.310
12,0.000,295,295,295,96.819,140.280
13,0.000,254,254,254,100.311,127.280
14,0.000,494,494,494,111.952,130.967
15,0.000,375,375,375,124.564,130.967
16,0.000,488,488,488,126.310,106.908
17,0.000,621,621,621,113.893,109.624
18,0.000,359,359,359,100.311,106.714
19,0.000,316,316,316,103.803,97.789
20,0.000,425,425,425,116.609,98.371
21,0.000,469,469,469,129.027,101.863
22,0.000,474,474,474,133.877,77.610
23,0.000,394,394,394,119.907,76.640
24,0.000,367,367,367,107.878,72.177
25,0.000,181,181,181,110.206,65.580
26,0.000,523,523,523,123.400,66.163
27,0.000,468,468,468,136.400,71.789
28,0.000,392,392,392,141.832,46.372
29,0.000,485,485,485,128.833,45.208
30,0.000,240,240,240,115.057,41.327
31,0.000,270,270,270,116.997,35.895
32,0.000,392,392,392,129.609,36.671
33,0.000,513,513,513,142.996,40.939
34,0.000,421,421,421,150.175,17.268
35,0.000,552,552,552,135.818,17.462
36,0.000,184,184,184,122.430,12.806
