 ,Area,Mean,Min,Max,X,Y,Slice
1,0.000,310,310,310,114.421,217.674,10
2,0.000,440,440,440,127.156,211.600,10
3,0.000,511,511,511,139.695,207.681,10
4,0.000,389,389,389,134.209,184.562,10
5,0.000,450,450,450,122.650,187.893,10
6,0.000,257,257,257,106.584,192.203,10
7,0.000,268,268,268,98.943,181.819,10
8,0.000,360,360,360,115.596,180.056,10
9,0.000,334,334,334,130.095,178.488,10
10,0.000,200,200,200,128.723,159.092,10
11,0.000,307,307,307,116.772,159.288,10
12,0.000,261,261,261,101.881,162.227,10
13,0.000,186,186,186,101.294,150.667,10
14,0.000,204,204,204,114.813,150.471,10
15,0.000,272,272,272,129.507,149.491,10
16,0.000,288,288,288,127.548,127.352,10
17,0.000,344,344,344,114.813,128.527,10
18,0.000,199,199,199,100.314,127.940,10
19,0.000,299,299,299,100.314,119.123,10
20,0.000,351,351,351,114.029,118.927,10
21,0.000,303,303,303,129.311,120.298,10
22,0.000,340,340,340,128.919,95.808,10
23,0.000,355,355,355,115.204,95.612,10
24,0.000,281,281,281,102.077,93.848,10
25,0.000,283,283,283,104.428,83.856,10
26,0.000,412,412,412,117.360,85.032,10
27,0.000,278,278,278,130.878,87.187,10
28,0.000,276,276,276,133.230,63.088,10
29,0.000,253,253,253,122.650,62.696,10
30,0.000,270,270,270,108.739,61.129,10
31,0.000,246,246,246,112.266,52.508,10
32,0.000,397,397,397,123.433,54.271,10
33,0.000,253,253,253,135.777,57.014,10
34,0.000,272,272,272,140.479,35.463,10
35,0.000,296,296,296,129.899,33.699,10
36,0.000,265,265,265,118.535,31.936,10
37,0.000,219,219,219,120.690,25.666,10
38,0.000,285,285,285,131.074,28.017,10
39,0.000,254,254,254,142.830,30.564,10
40,0.000,172,172,172,149.100,10.776,10
41,0.000,298,298,298,137.344,9.796,10
42,0.000,251,251,251,126.960,7.249,10
