 ,Area,Mean,Min,Max,X,Y,Slice
1,0.000,89,89,89,192.072,277.255,6
2,0.000,232,232,232,199.397,266.946,6
3,0.000,243,243,243,210.249,258.808,6
4,0.000,259,259,259,196.142,243.344,6
5,0.000,182,182,182,188.274,250.126,6
6,0.000,288,288,288,176.609,258.265,6
7,0.000,184,184,184,172.268,247.956,6
8,0.000,314,314,314,183.662,240.903,6
9,0.000,268,268,268,197.769,237.918,6
10,0.000,364,364,364,193.700,217.301,6
11,0.000,353,353,353,181.492,221.641,6
12,0.000,246,246,246,166.842,223.269,6
13,0.000,116,116,116,164.401,216.487,6
14,0.000,248,248,248,178.508,211.875,6
15,0.000,145,145,145,192.886,211.875,6
16,0.000,328,328,328,193.429,188.273,6
17,0.000,185,185,185,179.322,190.715,6
18,0.000,280,280,280,164.401,190.986,6
19,0.000,308,308,308,166.571,180.948,6
20,0.000,354,354,354,179.593,179.592,6
21,0.000,95,95,95,195.599,181.491,6
22,0.000,284,284,284,196.956,158.160,6
23,0.000,288,288,288,181.492,158.160,6
24,0.000,248,248,248,168.470,155.990,6
25,0.000,253,253,253,169.827,149.750,6
26,0.000,197,197,197,183.662,150.564,6
27,0.000,337,337,337,197.498,150.835,6
28,0.000,329,329,329,200.482,127.233,6
29,0.000,290,290,290,186.104,126.962,6
30,0.000,176,176,176,171.997,125.063,6
31,0.000,245,245,245,174.167,116.382,6
32,0.000,313,313,313,186.375,117.738,6
33,0.000,275,275,275,202.110,119.909,6
34,0.000,280,280,280,205.908,94.679,6
35,0.000,260,260,260,191.258,94.136,6
36,0.000,277,277,277,177.423,93.051,6
37,0.000,249,249,249,179.050,85.998,6
38,0.000,293,293,293,191.258,85.998,6
39,0.000,237,237,237,206.451,89.525,6
40,0.000,335,335,335,208.078,66.194,6
41,0.000,295,295,295,194.514,65.923,6
42,0.000,259,259,259,181.492,64.295,6
43,0.000,103,103,103,184.205,59.954,6
44,0.000,315,315,315,194.243,58.869,6
45,0.000,194,194,194,208.078,61.582,6
46,0.000,257,257,257,208.621,39.608,6
47,0.000,247,247,247,197.498,40.150,6
48,0.000,253,253,253,184.476,38.794,6
49,0.000,135,135,135,184.748,33.097,6
50,0.000,219,219,219,196.413,33.097,6
51,0.000,119,119,119,209.435,36.081,6
52,0.000,124,124,124,211.063,16.006,6
53,0.000,220,220,220,199.668,16.548,6
54,0.000,186,186,186,188.546,15.463,6
