 ,Area,Mean,Min,Max,X,Y
1,0.000,232,232,232,105.550,188.592
2,0.000,375,375,375,115.251,183.354
3,0.000,306,306,306,125.146,179.085
4,0.000,385,385,385,123.788,156.966
5,0.000,272,272,272,111.952,163.175
6,0.000,178,178,178,103.997,164.727
7,0.000,344,344,344,89.446,161.623
8,0.000,184,184,184,103.803,158.130
9,0.000,132,132,132,112.923,156.966
10,0.000,379,379,379,117.191,135.041
11,0.000,424,424,424,107.684,136.788
12,0.000,259,259,259,91.580,135.430
13,0.000,145,145,145,92.356,123.400
14,0.000,411,411,411,107.296,126.116
15,0.000,296,296,296,120.490,130.385
16,0.000,465,465,465,125.922,109.624
17,0.000,292,292,292,115.057,104.191
18,0.000,401,401,401,96.042,99.535
19,0.000,231,231,231,103.803,94.296
20,0.000,239,239,239,115.057,99.341
21,0.000,294,294,294,131.937,105.356
22,0.000,382,382,382,137.370,81.102
23,0.000,446,446,446,124.564,80.132
24,0.000,365,365,365,113.311,75.864
25,0.000,256,256,256,117.191,70.819
26,0.000,333,333,333,128.251,73.536
27,0.000,511,511,511,139.892,74.700
28,0.000,409,409,409,146.101,52.775
29,0.000,384,384,384,133.489,51.223
30,0.000,295,295,295,117.385,48.506
31,0.000,422,422,422,120.102,42.491
32,0.000,364,364,364,135.624,45.208
33,0.000,393,393,393,149.593,48.700
34,0.000,528,528,528,156.190,25.223
35,0.000,493,493,493,142.802,22.895
36,0.000,353,353,353,129.221,20.373
