 ,Area,Mean,Min,Max,X,Y,Slice
1,0.000,221,221,221,99.193,229.528,9
2,0.000,344,344,344,113.411,221.403,9
3,0.000,95,95,95,125.937,217.341,9
4,0.000,225,225,225,118.828,195.336,9
5,0.000,255,255,255,106.641,201.091,9
6,0.000,419,419,419,92.422,205.830,9
7,0.000,233,233,233,90.052,194.320,9
8,0.000,252,252,252,105.286,189.581,9
9,0.000,136,136,136,118.828,190.258,9
10,0.000,220,220,220,116.458,163.175,9
11,0.000,307,307,307,102.578,166.560,9
12,0.000,230,230,230,86.667,166.560,9
13,0.000,142,142,142,86.328,157.758,9
14,0.000,148,148,148,101.562,155.727,9
15,0.000,183,183,183,116.458,158.435,9
16,0.000,188,188,188,117.474,129.998,9
17,0.000,257,257,257,101.224,131.014,9
18,0.000,142,142,142,87.682,128.305,9
19,0.000,143,143,143,91.406,119.503,9
20,0.000,172,172,172,106.302,121.873,9
21,0.000,200,200,200,117.812,125.597,9
22,0.000,161,161,161,122.213,96.483,9
23,0.000,177,177,177,109.349,96.821,9
24,0.000,154,154,154,94.792,93.775,9
25,0.000,164,164,164,98.177,87.342,9
26,0.000,130,130,130,112.396,88.697,9
27,0.000,92,92,92,124.245,93.436,9
28,0.000,70,70,70,129.661,64.661,9
29,0.000,228,228,228,117.474,64.999,9
30,0.000,128,128,128,103.255,61.952,9
31,0.000,92,92,92,104.609,57.213,9
32,0.000,131,131,131,118.151,57.890,9
33,0.000,69,69,69,130.338,60.937,9
34,0.000,96,96,96,133.385,34.869,9
35,0.000,60,60,60,118.828,34.192,9
36,0.000,74,74,74,108.333,32.161,9
