 ,Area,Mean,Min,Max,X,Y
1,0.000,208,208,208,92.550,195.577
2,0.000,248,248,248,105.744,191.891
3,0.000,323,323,323,117.773,190.921
4,0.000,293,293,293,118.743,168.608
5,0.000,203,203,203,106.132,169.384
6,0.000,251,251,251,90.416,172.294
7,0.000,173,173,173,90.610,158.130
8,0.000,165,165,165,104.774,159.101
9,0.000,143,143,143,118.743,161.235
10,0.000,138,138,138,123.982,136.982
11,0.000,203,203,203,109.236,136.012
12,0.000,204,204,204,95.266,133.683
13,0.000,141,141,141,99.341,123.012
14,0.000,275,275,275,113.893,125.922
15,0.000,155,155,155,125.922,130.773
16,0.000,242,242,242,133.101,105.162
17,0.000,252,252,252,120.102,103.221
18,0.000,233,233,233,105.550,101.281
19,0.000,159,159,159,107.878,93.326
20,0.000,229,229,229,121.460,95.266
21,0.000,215,215,215,135.235,99.729
22,0.000,272,272,272,141.832,74.312
23,0.000,242,242,242,128.057,72.565
24,0.000,293,293,293,114.087,70.819
25,0.000,277,277,277,117.191,62.088
26,0.000,220,220,220,130.773,64.998
27,0.000,288,288,288,142.414,67.909
28,0.000,228,228,228,147.847,42.686
29,0.000,310,310,310,134.847,42.686
30,0.000,161,161,161,120.878,41.521
31,0.000,204,204,204,123.788,33.566
32,0.000,277,277,277,136.788,35.313
33,0.000,177,177,177,147.071,37.447
34,0.000,225,225,225,151.340,14.940
35,0.000,266,266,266,139.698,15.328
36,0.000,138,138,138,127.668,14.164
