 ,Area,Mean,Min,Max,X,Y,Slice
1,0.000,166,166,166,94.792,225.677,6
2,0.000,385,385,385,107.917,219.479,6
3,0.000,348,348,348,119.583,214.010,6
4,0.000,146,146,146,113.021,191.042,6
5,0.000,259,259,259,100.625,196.875,6
6,0.000,246,246,246,88.229,202.344,6
7,0.000,143,143,143,85.312,187.396,6
8,0.000,260,260,260,99.531,184.844,6
9,0.000,58,58,58,115.938,182.656,6
10,0.000,122,122,122,111.562,156.406,6
11,0.000,255,255,255,98.802,160.781,6
12,0.000,252,252,252,85.677,161.875,6
13,0.000,122,122,122,86.042,150.573,6
14,0.000,211,211,211,98.073,150.208,6
15,0.000,236,236,236,111.198,150.938,6
16,0.000,144,144,144,115.573,125.052,6
17,0.000,224,224,224,103.542,126.146,6
18,0.000,220,220,220,89.688,125.052,6
19,0.000,190,190,190,92.240,114.479,6
20,0.000,226,226,226,104.635,113.750,6
21,0.000,309,309,309,115.938,116.667,6
22,0.000,151,151,151,122.135,92.240,6
23,0.000,288,288,288,109.740,92.240,6
24,0.000,146,146,146,96.250,88.594,6
25,0.000,107,107,107,100.260,82.031,6
26,0.000,245,245,245,112.292,80.938,6
27,0.000,254,254,254,122.865,84.583,6
28,0.000,97,97,97,130.521,60.156,6
29,0.000,245,245,245,118.854,60.156,6
30,0.000,143,143,143,105.729,57.240,6
31,0.000,155,155,155,110.833,52.500,6
32,0.000,237,237,237,121.406,51.042,6
33,0.000,168,168,168,131.615,55.417,6
34,0.000,102,102,102,137.083,32.448,6
35,0.000,251,251,251,126.510,32.448,6
36,0.000,209,209,209,117.396,29.896,6
