 ,Area,Mean,Min,Max,X,Y,Slice
1,0.000,66,66,66,120.312,207.539,8
2,0.000,116,116,116,134.531,203.711,8
3,0.000,88,88,88,146.562,201.523,8
4,0.000,61,61,61,142.734,175.820,8
5,0.000,106,106,106,131.797,178.828,8
6,0.000,129,129,129,115.117,182.109,8
7,0.000,69,69,69,118.398,171.719,8
8,0.000,105,105,105,131.250,168.438,8
9,0.000,83,83,83,145.195,170.078,8
10,0.000,115,115,115,145.742,143.555,8
11,0.000,100,100,100,133.438,144.375,8
12,0.000,96,96,96,117.031,144.375,8
13,0.000,81,81,81,117.578,137.266,8
14,0.000,112,112,112,134.531,135.625,8
15,0.000,102,102,102,147.656,138.359,8
16,0.000,77,77,77,152.305,111.836,8
17,0.000,117,117,117,139.727,112.656,8
18,0.000,77,77,77,123.594,110.195,8
19,0.000,104,104,104,126.875,100.078,8
20,0.000,108,108,108,140.820,101.719,8
21,0.000,83,83,83,153.398,104.453,8
22,0.000,90,90,90,157.500,79.844,8
23,0.000,126,126,126,145.469,79.570,8
24,0.000,100,100,100,131.250,76.562,8
25,0.000,90,90,90,129.336,70.547,8
26,0.000,125,125,125,147.656,71.367,8
27,0.000,84,84,84,158.320,74.648,8
28,0.000,76,76,76,160.781,49.492,8
29,0.000,157,157,157,147.930,50.039,8
30,0.000,115,115,115,133.711,49.492,8
31,0.000,106,106,106,133.984,41.562,8
32,0.000,154,154,154,148.477,40.469,8
33,0.000,118,118,118,160.234,42.930,8
34,0.000,163,163,163,160.508,20.781,8
35,0.000,213,213,213,146.836,21.328,8
36,0.000,165,165,165,132.344,20.234,8
