 ,Area,Mean,Min,Max,X,Y,Slice
1,0.000,285,285,285,128.789,205.350,9
2,0.000,371,371,371,142.734,198.240,9
3,0.000,236,236,236,157.227,196.873,9
4,0.000,304,304,304,152.578,173.631,9
5,0.000,330,330,330,138.906,178.280,9
6,0.000,258,258,258,122.773,182.655,9
7,0.000,340,340,340,121.680,170.350,9
8,0.000,346,346,346,138.633,167.069,9
9,0.000,295,295,295,152.852,168.983,9
10,0.000,321,321,321,154.219,144.374,9
11,0.000,419,419,419,138.633,145.467,9
12,0.000,233,233,233,124.141,142.733,9
13,0.000,240,240,240,124.961,133.163,9
14,0.000,271,271,271,137.539,133.163,9
15,0.000,320,320,320,153.672,137.264,9
16,0.000,288,288,288,159.141,110.194,9
17,0.000,382,382,382,146.562,111.015,9
18,0.000,287,287,287,130.430,108.554,9
19,0.000,202,202,202,131.797,99.257,9
20,0.000,374,374,374,146.289,101.991,9
21,0.000,244,244,244,160.234,105.819,9
22,0.000,261,261,261,164.883,77.929,9
23,0.000,342,342,342,151.758,80.390,9
24,0.000,316,316,316,136.719,76.288,9
25,0.000,247,247,247,138.633,69.999,9
26,0.000,329,329,329,150.391,69.999,9
27,0.000,209,209,209,166.250,74.374,9
28,0.000,281,281,281,169.258,47.031,9
29,0.000,446,446,446,157.500,48.125,9
30,0.000,248,248,248,143.281,45.390,9
31,0.000,295,295,295,143.281,42.382,9
32,0.000,358,358,358,154.219,41.289,9
33,0.000,247,247,247,169.531,44.843,9
34,0.000,285,285,285,173.086,19.414,9
35,0.000,393,393,393,159.961,21.054,9
36,0.000,298,298,298,146.836,18.867,9
