 ,Area,Mean,Min,Max,X,Y
1,0.000,586,586,586,108.460,197.518
2,0.000,424,424,424,118.937,190.921
3,0.000,543,543,543,131.743,185.488
4,0.000,369,369,369,122.818,163.563
5,0.000,344,344,344,112.341,164.727
6,0.000,331,331,331,98.759,170.548
7,0.000,443,443,443,97.789,162.205
8,0.000,471,471,471,111.370,160.459
9,0.000,378,378,378,125.534,157.548
10,0.000,301,301,301,120.490,135.624
11,0.000,276,276,276,108.848,135.430
12,0.000,377,377,377,94.878,139.892
13,0.000,310,310,310,94.878,129.415
14,0.000,356,356,356,108.848,130.579
15,0.000,477,477,477,120.490,127.474
16,0.000,427,427,427,121.848,103.221
17,0.000,379,379,379,108.654,103.027
18,0.000,268,268,268,93.714,106.326
19,0.000,317,317,317,95.848,98.177
20,0.000,484,484,484,108.072,98.759
21,0.000,324,324,324,123.400,97.983
22,0.000,324,324,324,123.788,70.431
23,0.000,517,517,517,111.370,71.595
24,0.000,506,506,506,95.072,74.894
25,0.000,269,269,269,94.296,64.804
26,0.000,654,654,654,111.370,65.192
27,0.000,410,410,410,125.728,65.774
28,0.000,545,545,545,127.280,39.193
29,0.000,406,406,406,113.699,39.581
30,0.000,395,395,395,99.923,38.999
31,0.000,454,454,454,102.057,31.044
32,0.000,418,418,418,114.863,32.208
33,0.000,477,477,477,128.639,33.954
34,0.000,468,468,468,133.101,8.149
35,0.000,460,460,460,119.713,7.567
36,0.000,475,475,475,107.490,7.179
