 ,Area,Mean,Min,Max,X,Y
1,0.000,277,277,277,100.117,201.592
2,0.000,185,185,185,115.057,194.607
3,0.000,282,282,282,129.609,188.980
4,0.000,188,188,188,123.400,167.444
5,0.000,304,304,304,107.684,174.429
6,0.000,120,120,120,89.640,178.697
7,0.000,112,112,112,87.311,161.817
8,0.000,217,217,217,104.191,159.683
9,0.000,255,255,255,121.266,159.489
10,0.000,300,300,300,121.654,138.146
11,0.000,273,273,273,107.684,139.310
12,0.000,201,201,201,88.669,138.534
13,0.000,141,141,141,90.998,123.206
14,0.000,193,193,193,107.296,124.952
15,0.000,181,181,181,123.400,129.027
16,0.000,200,200,200,128.057,101.863
17,0.000,249,249,249,110.982,102.251
18,0.000,173,173,173,93.908,100.311
19,0.000,196,196,196,99.341,89.252
20,0.000,167,167,167,115.251,87.699
21,0.000,349,349,349,130.773,95.266
22,0.000,216,216,216,135.235,74.312
23,0.000,249,249,249,116.609,81.685
24,0.000,156,156,156,103.997,68.685
25,0.000,203,203,203,106.714,58.984
26,0.000,173,173,173,119.907,64.028
27,0.000,283,283,283,135.624,68.103
28,0.000,209,209,209,140.280,42.103
29,0.000,183,183,183,123.400,41.327
30,0.000,212,212,212,109.430,37.835
31,0.000,106,106,106,110.982,29.298
32,0.000,249,249,249,126.892,32.402
33,0.000,276,276,276,141.444,35.895
34,0.000,189,189,189,147.265,11.447
35,0.000,301,301,301,131.743,11.836
36,0.000,258,258,258,117.967,10.089
