 ,Area,Mean,Min,Max,X,Y,Slice
1,0.000,134,134,134,146.927,246.458,10
2,0.000,102,102,102,154.948,234.062,10
3,0.000,239,239,239,166.979,225.677,10
4,0.000,201,201,201,150.938,209.635,10
5,0.000,159,159,159,140.000,216.927,10
6,0.000,102,102,102,123.958,228.229,10
7,0.000,65,65,65,122.135,222.760,10
8,0.000,124,124,124,134.531,214.010,10
9,0.000,94,94,94,149.115,208.542,10
10,0.000,69,69,69,138.906,185.208,10
11,0.000,108,108,108,124.688,192.500,10
12,0.000,183,183,183,109.740,198.333,10
13,0.000,87,87,87,104.635,191.042,10
14,0.000,96,96,96,119.583,183.385,10
15,0.000,95,95,95,134.531,183.750,10
16,0.000,116,116,116,130.885,158.229,10
17,0.000,111,111,111,115.938,161.510,10
18,0.000,103,103,103,100.260,164.062,10
19,0.000,61,61,61,100.625,154.948,10
20,0.000,112,112,112,116.667,150.573,10
21,0.000,86,86,86,131.615,153.854,10
22,0.000,55,55,55,134.531,127.604,10
23,0.000,123,123,123,119.948,129.792,10
24,0.000,123,123,123,104.635,125.781,10
25,0.000,54,54,54,106.458,118.490,10
26,0.000,76,76,76,122.135,118.854,10
27,0.000,74,74,74,136.719,123.958,10
28,0.000,36,36,36,143.281,98.802,10
29,0.000,68,68,68,126.510,96.615,10
30,0.000,130,130,130,114.115,92.604,10
31,0.000,74,74,74,116.302,86.406,10
32,0.000,106,106,106,131.615,88.229,10
33,0.000,49,49,49,144.375,93.698,10
34,0.000,100,100,100,150.573,70.729,10
35,0.000,141,141,141,137.448,67.812,10
36,0.000,92,92,92,123.958,63.438,10
37,0.000,75,75,75,123.958,58.333,10
38,0.000,95,95,95,140.000,61.250,10
39,0.000,91,91,91,153.125,65.625,10
40,0.000,98,98,98,156.042,43.021,10
41,0.000,165,165,165,142.552,42.292,10
42,0.000,55,55,55,129.792,37.552,10
43,0.000,59,59,59,130.885,33.906,10
44,0.000,77,77,77,145.104,34.635,10
45,0.000,64,64,64,157.865,38.281,10
46,0.000,56,56,56,160.052,16.771,10
47,0.000,82,82,82,148.750,16.042,10
48,0.000,60,60,60,135.990,12.396,10
