 ,Area,Mean,Min,Max,X,Y
1,0.000,519,519,519,155.470,212.760
2,0.000,442,442,442,159.207,206.325
3,0.000,870,870,870,166.472,200.928
4,0.000,432,432,432,148.205,187.851
5,0.000,375,375,375,138.450,195.116
6,0.000,177,177,177,128.486,203.212
7,0.000,179,179,179,123.920,194.286
8,0.000,516,516,516,135.128,188.474
9,0.000,406,406,406,149.243,183.700
10,0.000,290,290,290,144.469,161.075
11,0.000,313,313,313,132.223,166.472
12,0.000,393,393,393,116.032,170.000
13,0.000,455,455,455,113.956,158.584
14,0.000,437,437,437,126.826,157.546
15,0.000,316,316,316,141.563,156.093
16,0.000,387,387,387,142.186,135.544
17,0.000,421,421,421,129.939,135.128
18,0.000,523,523,523,115.409,134.091
19,0.000,415,415,415,118.730,124.750
20,0.000,428,428,428,131.185,126.826
21,0.000,195,195,195,143.846,129.732
22,0.000,434,434,434,149.658,105.446
23,0.000,479,479,479,135.959,104.823
24,0.000,255,255,255,122.882,99.841
25,0.000,247,247,247,126.203,92.369
26,0.000,340,340,340,137.827,95.898
27,0.000,319,319,319,152.149,101.087
28,0.000,422,422,422,158.792,77.216
29,0.000,593,593,593,146.130,75.141
30,0.000,458,458,458,135.128,69.536
31,0.000,406,406,406,138.657,61.648
32,0.000,470,470,470,149.243,63.932
33,0.000,621,621,621,160.867,71.612
34,0.000,304,304,304,172.284,56.459
35,0.000,270,270,270,154.017,55.629
36,0.000,368,368,368,143.639,52.100
37,0.000,355,355,355,145.922,46.081
38,0.000,420,420,420,156.923,46.496
39,0.000,460,460,460,170.000,50.232
40,0.000,281,281,281,174.982,28.230
41,0.000,544,544,544,161.698,29.267
42,0.000,452,452,452,150.489,27.192
