 ,Area,Mean,Min,Max,X,Y
1,0.000,169,169,169,107.102,218.278
2,0.000,261,261,261,119.713,212.651
3,0.000,173,173,173,130.579,209.353
4,0.000,276,276,276,127.668,191.697
5,0.000,199,199,199,116.415,190.921
6,0.000,192,192,192,99.729,194.413
7,0.000,111,111,111,99.147,183.936
8,0.000,212,212,212,113.699,181.607
9,0.000,213,213,213,126.116,182.190
10,0.000,126,126,126,125.922,157.354
11,0.000,195,195,195,114.087,158.518
12,0.000,248,248,248,99.341,159.295
13,0.000,125,125,125,104.774,150.369
14,0.000,152,152,152,116.609,150.952
15,0.000,185,185,185,129.027,153.280
16,0.000,244,244,244,131.937,131.549
17,0.000,221,221,221,119.713,130.385
18,0.000,205,205,205,106.520,129.997
19,0.000,162,162,162,110.206,121.654
20,0.000,164,164,164,121.848,123.982
21,0.000,204,204,204,133.101,123.788
22,0.000,315,315,315,136.594,104.385
23,0.000,327,327,327,126.310,104.191
24,0.000,231,231,231,113.117,102.057
25,0.000,208,208,208,116.997,94.296
26,0.000,231,231,231,128.251,96.624
27,0.000,341,341,341,139.698,99.341
28,0.000,288,288,288,144.161,76.446
29,0.000,272,272,272,133.489,76.446
30,0.000,205,205,205,120.490,71.401
31,0.000,95,95,95,122.624,65.386
32,0.000,319,319,319,133.683,67.909
33,0.000,245,245,245,144.743,71.789
34,0.000,230,230,230,149.787,49.670
35,0.000,143,143,143,138.728,48.118
36,0.000,188,188,188,127.280,45.596
37,0.000,160,160,160,128.639,41.715
38,0.000,346,346,346,139.698,42.103
39,0.000,306,306,306,151.340,45.596
40,0.000,217,217,217,157.548,23.283
41,0.000,396,396,396,143.579,25.029
42,0.000,238,238,238,132.131,23.477
43,0.000,66,66,66,131.161,17.462
44,0.000,340,340,340,146.295,17.074
45,0.000,228,228,228,156.384,20.373
46,0.000,178,178,178,163.175,0.000
47,0.000,182,182,182,149.787,0.970
48,0.000,198,198,198,137.758,0.194
