 ,Area,Mean,Min,Max,X,Y
1,0.000,340,340,340,119.108,198.705
2,0.000,374,374,374,133.370,192.923
3,0.000,435,435,435,149.752,186.563
4,0.000,363,363,363,141.079,166.712
5,0.000,460,460,460,129.130,169.217
6,0.000,312,312,312,113.711,172.879
7,0.000,401,401,401,112.362,163.243
8,0.000,427,427,427,127.973,161.701
9,0.000,458,458,458,141.850,162.857
10,0.000,378,378,378,145.512,138.381
11,0.000,468,468,468,129.322,137.417
12,0.000,238,238,238,114.675,135.682
13,0.000,370,370,370,116.217,127.780
14,0.000,520,520,520,131.057,128.744
15,0.000,231,231,231,148.210,132.599
16,0.000,403,403,403,152.257,110.242
17,0.000,427,427,427,140.886,108.700
18,0.000,266,266,266,121.613,112.362
19,0.000,305,305,305,128.166,89.812
20,0.000,355,355,355,140.308,102.340
21,0.000,371,371,371,154.184,102.340
22,0.000,267,267,267,158.810,78.441
23,0.000,394,394,394,143.392,79.983
24,0.000,383,383,383,132.213,74.972
25,0.000,437,437,437,134.333,67.841
26,0.000,437,437,437,147.439,71.118
27,0.000,325,325,325,162.086,74.201
28,0.000,248,248,248,165.556,46.063
29,0.000,456,456,456,151.294,46.641
30,0.000,456,456,456,138.381,45.484
31,0.000,233,233,233,137.995,37.775
32,0.000,411,411,411,149.752,38.161
33,0.000,430,430,430,166.519,40.473
34,0.000,394,394,394,168.254,15.226
35,0.000,557,557,557,154.570,16.189
36,0.000,402,402,402,141.657,14.840
