 ,Area,Mean,Min,Max,X,Y
1,0.000,243,243,243,117.967,244.278
2,0.000,379,379,379,129.609,234.576
3,0.000,315,315,315,143.579,225.651
4,0.000,394,394,394,129.221,205.667
5,0.000,293,293,293,116.997,213.816
6,0.000,243,243,243,103.609,227.203
7,0.000,144,144,144,96.430,213.622
8,0.000,356,356,356,111.176,205.279
9,0.000,448,448,448,127.863,197.906
10,0.000,387,387,387,124.176,179.085
11,0.000,334,334,334,108.072,184.130
12,0.000,110,110,110,89.058,185.876
13,0.000,110,110,110,88.669,171.518
14,0.000,304,304,304,107.102,170.354
15,0.000,166,166,166,124.370,171.324
16,0.000,322,322,322,124.564,143.773
17,0.000,407,407,407,107.878,147.071
18,0.000,315,315,315,91.386,147.265
19,0.000,232,232,232,93.714,133.877
20,0.000,307,307,307,108.266,133.683
21,0.000,375,375,375,125.922,135.818
22,0.000,399,399,399,128.057,110.012
23,0.000,483,483,483,110.788,110.982
24,0.000,406,406,406,96.430,109.818
25,0.000,178,178,178,96.236,99.535
26,0.000,142,142,142,112.923,99.923
27,0.000,213,213,213,128.251,102.833
28,0.000,360,360,360,133.877,73.536
29,0.000,363,363,363,117.385,75.476
30,0.000,299,299,299,99.147,72.177
31,0.000,242,242,242,104.191,65.774
32,0.000,381,381,381,118.743,65.192
33,0.000,281,281,281,134.847,67.133
34,0.000,405,405,405,137.176,44.626
35,0.000,266,266,266,125.146,41.521
36,0.000,534,534,534,111.564,43.462
