 ,Area,Mean,Min,Max,X,Y
1,0.000,277,277,277,109.664,204.294
2,0.000,309,309,309,119.493,195.236
3,0.000,240,240,240,130.479,186.756
4,0.000,299,299,299,118.144,168.254
5,0.000,204,204,204,108.700,174.036
6,0.000,372,372,372,96.751,182.323
7,0.000,168,168,168,90.198,166.712
8,0.000,322,322,322,102.533,164.592
9,0.000,215,215,215,116.217,160.737
10,0.000,365,365,365,112.555,138.766
11,0.000,253,253,253,99.834,141.272
12,0.000,237,237,237,88.849,143.584
13,0.000,114,114,114,88.849,131.057
14,0.000,302,302,302,102.147,130.671
15,0.000,234,234,234,115.638,132.406
16,0.000,152,152,152,119.686,108.700
17,0.000,312,312,312,106.580,108.700
18,0.000,208,208,208,91.740,106.387
19,0.000,196,196,196,95.209,95.402
20,0.000,306,306,306,106.580,98.293
21,0.000,252,252,252,120.264,102.918
22,0.000,304,304,304,127.395,79.790
23,0.000,285,285,285,114.289,77.670
24,0.000,163,163,163,101.184,73.430
25,0.000,166,166,166,106.195,65.143
26,0.000,311,311,311,118.915,68.419
27,0.000,172,172,172,130.864,74.009
28,0.000,227,227,227,136.646,50.110
29,0.000,300,300,300,125.468,47.412
30,0.000,271,271,271,113.711,44.328
31,0.000,133,133,133,116.024,36.426
32,0.000,295,295,295,126.239,38.546
33,0.000,223,223,223,139.152,43.943
34,0.000,210,210,210,145.897,23.128
35,0.000,258,258,258,133.948,20.622
36,0.000,165,165,165,121.420,16.382
