 ,Area,Mean,Min,Max,X,Y,Slice
1,0.000,54,54,54,125.787,220.948,8
2,0.000,154,154,154,141.829,206.728,8
3,0.000,95,95,95,153.132,203.811,8
4,0.000,132,132,132,143.288,184.852,8
5,0.000,336,336,336,132.714,191.415,8
6,0.000,285,285,285,117.037,196.884,8
7,0.000,32,32,32,114.484,186.311,8
8,0.000,81,81,81,129.798,180.112,8
9,0.000,71,71,71,143.288,180.477,8
10,0.000,113,113,113,139.642,154.955,8
11,0.000,398,398,398,129.068,159.695,8
12,0.000,95,95,95,110.109,160.059,8
13,0.000,72,72,72,111.568,150.215,8
14,0.000,195,195,195,126.152,146.934,8
15,0.000,92,92,92,140.736,150.215,8
16,0.000,89,89,89,144.382,124.693,8
17,0.000,329,329,329,130.891,125.787,8
18,0.000,105,105,105,114.120,122.870,8
19,0.000,113,113,113,117.037,116.307,8
20,0.000,104,104,104,131.621,114.849,8
21,0.000,108,108,108,146.205,119.589,8
22,0.000,136,136,136,150.944,91.515,8
23,0.000,267,267,267,135.996,93.338,8
24,0.000,175,175,175,122.141,89.327,8
25,0.000,111,111,111,124.693,83.858,8
26,0.000,238,238,238,138.183,83.493,8
27,0.000,78,78,78,152.038,87.869,8
28,0.000,122,122,122,156.413,61.982,8
29,0.000,356,356,356,144.017,63.076,8
30,0.000,164,164,164,130.162,57.607,8
31,0.000,94,94,94,132.714,53.961,8
32,0.000,141,141,141,145.111,54.325,8
33,0.000,107,107,107,156.778,57.607,8
34,0.000,197,197,197,161.153,33.543,8
35,0.000,177,177,177,149.851,31.356,8
36,0.000,102,102,102,135.267,29.897,8
37,0.000,90,90,90,137.454,26.251,8
38,0.000,65,65,65,150.215,25.157,8
39,0.000,45,45,45,160.789,26.980,8
40,0.000,70,70,70,162.247,2.552,8
41,0.000,173,173,173,149.851,4.375,8
42,0.000,145,145,145,138.913,4.740,8
